,impath,label,Hmax,Wmax,Attnlabel
967,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_968.png," ""starting""",1410,2155,[ 1  3  5 72 73 54 71 73 62 67 60  5  2]
968,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_969.png," ""university""",1410,2155,[ 1  3  5 74 67 62 75 58 71 72 62 73 78  5  2]
969,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_970.png," ""this""",1410,2155,[ 1  3  5 73 61 62 72  5  2]
970,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_971.png," ""year?""",1410,2155,[ 1  3  5 78 58 54 71 24  5  2]
971,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_972.png," ""TESCO""",1410,2155,[ 1  3  5 45 30 44 28 40  5  2]
972,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_973.png," ""EXIT""",1410,2155,[ 1  3  5 30 49 34 45  5  2]
973,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_974.png," ""SERVICE""",1410,2155,[ 1  3  5 44 30 43 47 34 28 30  5  2]
974,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_975.png," ""VEHICLES""",1410,2155,[ 1  3  5 47 30 33 34 28 37 30 44  5  2]
975,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_976.png," ""YOU""",1410,2155,[ 1  3  5 50 40 46  5  2]
976,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_977.png," ""ARE""",1410,2155,[ 1  3  5 26 43 30  5  2]
977,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_978.png," ""HERE""",1410,2155,[ 1  3  5 33 30 43 30  5  2]
978,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_979.png," ""Student""",1410,2155,[ 1  3  5 44 73 74 57 58 67 73  5  2]
979,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_980.png," ""Residence""",1410,2155,[ 1  3  5 43 58 72 62 57 58 67 56 58  5  2]
980,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_981.png," ""2""",1410,2155,[ 1  3  5 15  5  2]
981,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_982.png," ""Anti""",1410,2155,[ 1  3  5 26 67 73 62  5  2]
982,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_983.png," ""Nazi""",1410,2155,[ 1  3  5 39 54 79 62  5  2]
983,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_984.png," ""League""",1410,2155,[ 1  3  5 37 58 54 60 74 58  5  2]
984,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_985.png," ""Black""",1410,2155,[ 1  3  5 27 65 54 56 64  5  2]
985,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_986.png," ""&""",1410,2155,[1 3 5 6 5 2]
986,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_987.png," ""White""",1410,2155,[ 1  3  5 48 61 62 73 58  5  2]
987,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_988.png," ""Unite""",1410,2155,[ 1  3  5 46 67 62 73 58  5  2]
988,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_989.png," ""HSBC""",1410,2155,[ 1  3  5 33 44 27 28  5  2]
989,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_990.png," ""citigroup""",1410,2155,[ 1  3  5 56 62 73 62 60 71 68 74 69  5  2]
990,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_991.png," ""THE""",1410,2155,[ 1  3  5 45 33 30  5  2]
991,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_992.png," ""SOUTH""",1410,2155,[ 1  3  5 44 40 46 45 33  5  2]
992,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_993.png," ""COLONNADE""",1410,2155,[ 1  3  5 28 40 37 40 39 39 26 29 30  5  2]
993,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_994.png," ""E14""",1410,2155,[ 1  3  5 30 14 17  5  2]
994,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_995.png," ""CABOT""",1410,2155,[ 1  3  5 28 26 27 40 45  5  2]
995,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_996.png," ""PLACE""",1410,2155,[ 1  3  5 41 37 26 28 30  5  2]
996,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_997.png," ""Meditative""",1410,2155,[ 1  3  5 38 58 57 62 73 54 73 62 75 58  5  2]
997,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_998.png," ""Rose""",1410,2155,[ 1  3  5 43 68 72 58  5  2]
998,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_999.png," ""(1958)""",1410,2155,[ 1  3  5  8 14 22 18 21  9  5  2]
999,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1000.png," ""CANARY""",1410,2155,[ 1  3  5 28 26 39 26 43 50  5  2]
1000,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1001.png," ""WHARF""",1410,2155,[ 1  3  5 48 33 26 43 31  5  2]
1001,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1002.png," ""STATION""",1410,2155,[ 1  3  5 44 45 26 45 34 40 39  5  2]
1002,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1003.png," ""Mews""",1410,2155,[ 1  3  5 38 58 76 72  5  2]
1003,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1004.png," ""Exmouth""",1410,2155,[ 1  3  5 30 77 66 68 74 73 61  5  2]
1004,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1005.png," ""Camden""",1410,2155,[ 1  3  5 28 54 66 57 58 67  5  2]
1005,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1006.png," ""BREAK""",1410,2155,[ 1  3  5 27 43 30 26 36  5  2]
1006,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1007.png," ""GLASS""",1410,2155,[ 1  3  5 32 37 26 44 44  5  2]
1007,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1008.png," ""FOR""",1410,2155,[ 1  3  5 31 40 43  5  2]
1008,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1009.png," ""KEY""",1410,2155,[ 1  3  5 36 30 50  5  2]
1009,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1010.png," ""CAUTION""",1410,2155,[ 1  3  5 28 26 46 45 34 40 39  5  2]
1010,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1011.png," ""SITE""",1410,2155,[ 1  3  5 44 34 45 30  5  2]
1011,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1012.png," ""TRAFFIC""",1410,2155,[ 1  3  5 45 43 26 31 31 34 28  5  2]
1012,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1013.png," ""CROSSING""",1410,2155,[ 1  3  5 28 43 40 44 44 34 39 32  5  2]
1013,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1014.png," ""DRIVERS""",1410,2155,[ 1  3  5 29 43 34 47 30 43 44  5  2]
1014,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1015.png," ""BEWARE!""",1410,2155,[ 1  3  5 27 30 48 26 43 30  4  5  2]
1015,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1016.png," ""CONTRACTOR'S""",1410,2155,[ 1  3  5 28 40 39 45 43 26 28 45 40 43  7 44  5  2]
1016,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1017.png," ""VEHICLES""",1410,2155,[ 1  3  5 47 30 33 34 28 37 30 44  5  2]
1017,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1018.png," ""ROSE""",1410,2155,[ 1  3  5 43 40 44 30  5  2]
1018,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1019.png," ""Builders""",1410,2155,[ 1  3  5 27 74 62 65 57 58 71 72  5  2]
1019,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1020.png," ""&""",1410,2155,[1 3 5 6 5 2]
1020,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1021.png," ""Contractors""",1410,2155,[ 1  3  5 28 68 67 73 71 54 56 73 68 71 72  5  2]
1021,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1022.png," ""U""",1410,2155,[ 1  3  5 46  5  2]
1022,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1023.png," ""OF""",1410,2155,[ 1  3  5 40 31  5  2]
1023,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1024.png," ""E""",1410,2155,[ 1  3  5 30  5  2]
1024,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1025.png," ""4""",1410,2155,[ 1  3  5 17  5  2]
1025,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1026.png," ""Accommodation""",1410,2155,[ 1  3  5 26 56 56 68 66 66 68 57 54 73 62 68 67  5  2]
1026,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1027.png," ""Office""",1410,2155,[ 1  3  5 40 59 59 62 56 58  5  2]
1027,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1028.png," ""South""",1410,2155,[ 1  3  5 44 68 74 73 61  5  2]
1028,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1029.png," ""Campus""",1410,2155,[ 1  3  5 28 54 66 69 74 72  5  2]
1029,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1030.png," ""2076""",1410,2155,[ 1  3  5 15 13 20 19  5  2]
1030,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1031.png," ""CANS""",1410,2155,[ 1  3  5 28 26 39 44  5  2]
1031,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1032.png," ""ONLY""",1410,2155,[ 1  3  5 40 39 37 50  5  2]
1032,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1033.png," ""BROW""",1410,2155,[ 1  3  5 27 43 40 48  5  2]
1033,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1034.png," ""GLASS""",1410,2155,[ 1  3  5 32 37 26 44 44  5  2]
1034,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1035.png," ""ONLY""",1410,2155,[ 1  3  5 40 39 37 50  5  2]
1035,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1036.png," ""BEWARE""",1410,2155,[ 1  3  5 27 30 48 26 43 30  5  2]
1036,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1037.png," ""ALLIGATOR""",1410,2155,[ 1  3  5 26 37 37 34 32 26 45 40 43  5  2]
1037,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1038.png," ""TEETH""",1410,2155,[ 1  3  5 45 30 30 45 33  5  2]
1038,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1039.png," ""SV""",1410,2155,[ 1  3  5 44 47  5  2]
1039,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1040.png," ""GAS""",1410,2155,[ 1  3  5 32 26 44  5  2]
1040,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1041.png," ""180""",1410,2155,[ 1  3  5 14 21 13  5  2]
1041,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1042.png," ""T""",1410,2155,[ 1  3  5 45  5  2]
1042,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1043.png," ""2""",1410,2155,[ 1  3  5 15  5  2]
1043,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1044.png," ""moto""",1410,2155,[ 1  3  5 66 68 73 68  5  2]
1044,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1045.png," ""jeanswear""",1410,2155,[ 1  3  5 63 58 54 67 72 76 58 54 71  5  2]
1045,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1046.png," ""BANK""",1410,2155,[ 1  3  5 27 26 39 36  5  2]
1046,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1047.png," ""9.-12""",1410,2155,[ 1  3  5 22 11 10 14 15  5  2]
1047,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1048.png," ""September""",1410,2155,[ 1  3  5 44 58 69 73 58 66 55 58 71  5  2]
1048,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1049.png," ""2002""",1410,2155,[ 1  3  5 15 13 13 15  5  2]
1049,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1050.png," ""Oldenburg""",1410,2155,[ 1  3  5 40 65 57 58 67 55 74 71 60  5  2]
1050,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1051.png," ""Germ""",1410,2155,[ 1  3  5 32 58 71 66  5  2]
1051,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1052.png," ""FTRTFT""",1410,2155,[ 1  3  5 31 45 43 45 31 45  5  2]
1052,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1053.png," ""2002""",1410,2155,[ 1  3  5 15 13 13 15  5  2]
1053,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1054.png," ""ESPRESSO""",1410,2155,[ 1  3  5 30 44 41 43 30 44 44 40  5  2]
1054,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1055.png," ""ESPRESSOCHOC""",1410,2155,[ 1  3  5 30 44 41 43 30 44 44 40 28 33 40 28  5  2]
1055,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1056.png," ""HOTMILK""",1410,2155,[ 1  3  5 33 40 45 38 34 37 36  5  2]
1056,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1057.png," ""CHOCOMILK""",1410,2155,[ 1  3  5 28 33 40 28 40 38 34 37 36  5  2]
1057,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1058.png," ""52""",1410,2155,[ 1  3  5 18 15  5  2]
1058,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1059.png," ""53""",1410,2155,[ 1  3  5 18 16  5  2]
1059,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1060.png," ""54""",1410,2155,[ 1  3  5 18 17  5  2]
1060,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1061.png," ""55""",1410,2155,[ 1  3  5 18 18  5  2]
1061,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1062.png," ""20p""",1410,2155,[ 1  3  5 15 13 69  5  2]
1062,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1063.png," ""20p""",1410,2155,[ 1  3  5 15 13 69  5  2]
1063,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1064.png," ""20p""",1410,2155,[ 1  3  5 15 13 69  5  2]
1064,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1065.png," ""20p""",1410,2155,[ 1  3  5 15 13 69  5  2]
1065,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1066.png," ""Metool""",1410,2155,[ 1  3  5 38 58 73 68 68 65  5  2]
1066,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1067.png," ""STANLEY""",1410,2155,[ 1  3  5 44 45 26 39 37 30 50  5  2]
1067,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1068.png," ""KUBRICK'S""",1410,2155,[ 1  3  5 36 46 27 43 34 28 36  7 44  5  2]
1068,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1069.png," ""THE""",1410,2155,[ 1  3  5 45 33 30  5  2]
1069,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1070.png," ""SHINING""",1410,2155,[ 1  3  5 44 33 34 39 34 39 32  5  2]
1070,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1071.png," ""MEMENTO""",1410,2155,[ 1  3  5 38 30 38 30 39 45 40  5  2]
1071,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1072.png," ""Research""",1410,2155,[ 1  3  5 43 58 72 58 54 71 56 61  5  2]
1072,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1073.png," ""Organization""",1410,2155,[ 1  3  5 40 71 60 54 67 62 79 54 73 62 68 67  5  2]
1073,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1074.png," ""for""",1410,2155,[ 1  3  5 59 68 71  5  2]
1074,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1075.png," ""the""",1410,2155,[ 1  3  5 73 61 58  5  2]
1075,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1076.png," ""21st""",1410,2155,[ 1  3  5 15 14 72 73  5  2]
1076,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1077.png," ""Century""",1410,2155,[ 1  3  5 28 58 67 73 74 71 78  5  2]
1077,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1078.png," ""ASDA""",1410,2155,[ 1  3  5 26 44 29 26  5  2]
1078,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1079.png," ""Price""",1410,2155,[ 1  3  5 41 71 62 56 58  5  2]
1079,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1080.png," ""PROMISE""",1410,2155,[ 1  3  5 41 43 40 38 34 44 30  5  2]
1080,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1081.png," ""Permanently""",1410,2155,[ 1  3  5 41 58 71 66 54 67 58 67 73 65 78  5  2]
1081,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1082.png," ""Low""",1410,2155,[ 1  3  5 37 68 76  5  2]
1082,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1083.png," ""Prices""",1410,2155,[ 1  3  5 41 71 62 56 58 72  5  2]
1083,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1084.png," ""Forever""",1410,2155,[ 1  3  5 31 68 71 58 75 58 71  5  2]
1084,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1085.png," ""e""",1410,2155,[ 1  3  5 58  5  2]
1085,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1086.png," ""g""",1410,2155,[ 1  3  5 60  5  2]
1086,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1087.png," ""intelligent""",1410,2155,[ 1  3  5 62 67 73 58 65 65 62 60 58 67 73  5  2]
1087,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_1088.png," ""inhabited""",1410,2155,[ 1  3  5 62 67 61 54 55 62 73 58 57  5  2]
